customer_id,customer_name,customer_gender,customer_birthdate,age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,has_loyalty_card
23217.0,  Ira Floyd,male,1959-12-28 19:32:00,66.0,2.0,2.0,0.0,5.0,15198.0,4157.0,14.0,386.0,535.0,1493.0,702.0,1292.0,360.0,376.0,260.0,207.0,0.2200341171144981,2006.0,38.709630192694426,-9.164567187640218,True
23219.0,  Angela Sampogna,female,1947-12-15 08:27:00,78.0,0.0,0.0,0.0,5.0,7271.0,1849.0,11.0,1896.0,532.0,71.0,84.0,511.0,1442.0,30.0,637.0,30.0,0.0827656887183135,2017.0,38.762315518125334,-9.088422920127655,False
23220.0,  Roger Coyne,male,1976-06-11 15:01:00,49.0,1.0,0.0,0.0,3.0,6060.0,1454.0,9.0,1970.0,604.0,445.0,58.0,511.0,1464.0,204.0,132.0,62.0,0.1698283747106889,2019.0,38.733010612464035,-9.1196237867962,True
23221.0,  Reid Lepore,male,1942-12-07 01:08:00,83.0,1.0,0.0,0.0,5.0,39047.0,2729.0,21.0,202.0,993.0,326.0,843.0,992.0,955.0,206.0,279.0,300.0,0.4233802882560279,2012.0,38.7087624929269,-9.148901205157856,False
23222.0,Ellie Drayton,female,1993-11-22 07:17:00,32.0,0.0,0.0,1.0,4.0,2927.0,345.0,12.0,957.0,132.0,126.0,681.0,450.0,489.0,23.0,340.0,25.0,0.9779245524062679,2011.0,38.75631850126453,-9.119330592416723,True
23223.0,  James Vandenberge,male,1960-11-01 09:41:00,65.0,1.0,2.5,0.0,5.0,16239.0,110.0,10.0,1295.0,522.0,143.0,130.0,128.0,2172.0,109.0,288.0,93.0,0.1328076440837715,2017.0,38.772527876913784,-9.162746600867075,True
23224.0,  Eileen Stoll,female,1940-02-22 21:54:00,86.0,1.0,1.0,1.0,3.0,10943.0,2485.0,17.0,471.0,528.0,391.0,80.0,107.0,985.0,239.0,121.0,50.0,0.1079505334623063,2013.0,38.74707169292092,-9.135882603545657,True
23225.0,Roberto Hamilton,male,1960-07-03 00:14:00,65.0,0.0,0.0,1.0,1.0,7018.0,8297.0,15.0,124.0,601.0,900.0,1022.0,278.0,505.0,736.0,106.0,135.0,0.1633520206381181,2021.0,38.74590805822501,-9.15498836188994,False
23226.0,Denise White,female,1949-02-17 12:06:00,77.0,0.0,1.0,2.0,6.0,2508.0,480.0,17.0,241.0,1051.0,1306.0,570.0,512.0,390.0,289.0,147.0,342.0,0.524627059983272,2004.0,38.76068631278306,-9.168342461893856,False
23227.0,David Vrablic,male,2001-04-26 00:45:00,25.0,0.0,0.0,2.0,3.0,12566.0,192.0,13.0,1151.0,172.0,89.0,805.0,241.0,496.0,314.0,389.0,34.0,0.9504363260843312,2019.0,38.72372634388837,-9.169766842577648,True
23228.0,  Rodney Kahn,male,1996-08-29 09:22:00,29.0,2.0,0.0,0.0,1.0,35428.0,3733.0,9.0,1272.0,489.0,1637.0,1078.0,597.0,568.0,471.0,154.0,27.0,0.2954827806683522,2024.0,38.73778168165797,-9.141962358645172,False
23230.0,  Sabrina Smelcer,female,1967-11-17 18:57:00,58.0,1.0,0.0,1.0,4.0,21690.0,2090.0,10.0,2290.125,225.0,510.0,75.0,38.0,631.0,203.0,730.0,46.0,0.0682426736363578,2015.0,38.76301717481398,-9.163691458723962,True
23231.0,Robert Neal,male,1970-05-01 10:22:00,56.0,0.0,1.0,1.0,2.0,7839.0,7092.0,8.0,145.0,553.0,961.0,927.0,571.0,89.0,736.0,135.0,5.0,0.2551575546316448,2021.0,38.73125876870423,-9.16865053013945,False
23232.0,  Tamara Zayas,female,1971-06-20 20:11:00,54.0,2.0,0.0,2.5,3.0,24818.0,1537.0,8.0,304.0,377.0,843.0,426.0,569.0,1663.0,339.0,390.0,220.0,0.911451824788204,2011.0,38.75309821084172,-9.16021809535387,True
23233.0,  Johanna Hibbs,female,1993-09-22 12:18:00,32.0,2.5,2.5,2.0,1.0,33874.0,6689.0,10.0,1013.0,565.0,1564.0,1975.0,1196.0,341.0,453.0,412.0,169.0,0.524256427683,2011.0,38.78423462168129,-9.144562786383284,True
23234.0,  Chris Hampton,male,1950-02-15 21:30:00,76.0,1.0,1.0,1.0,4.0,37.0,420.0,14.0,335.0,685.0,822.0,883.0,1220.0,779.0,206.0,350.0,377.0,0.3782972395874872,2016.0,38.76177671674542,-9.16161990299126,True
23235.0,  Frederick Allendorf,male,1942-01-04 15:24:00,84.0,1.0,0.0,2.5,7.0,7787.0,3819.0,21.0,2030.0,331.0,379.0,34.0,75.0,1096.0,197.0,203.0,87.0,0.1293376723897004,2017.0,38.782326689502575,-9.183047186997047,True
23236.0,Mark Rowan,male,1965-04-30 21:13:00,61.0,0.0,1.0,1.0,4.0,9768.0,70.0,7.0,935.0,624.0,980.0,818.0,20.0,1114.0,438.0,329.0,51.0,0.4152925903189228,2019.0,38.75629687884821,-9.129887328166951,False
23237.0,  Mary Johnson,female,1944-10-12 19:16:00,81.0,0.0,2.5,1.0,5.0,16684.0,200.0,12.0,1503.0,869.0,97.0,302.0,10.0,2237.5,261.0,336.0,76.0,0.2888884122698852,2018.0,38.78310761253523,-9.088422920127655,True
23238.0,Joey Summers,male,1946-04-20 11:08:00,80.0,1.0,0.0,0.0,5.0,19950.0,1334.0,8.0,52.0,179.0,605.0,564.0,377.0,103.0,209.0,245.0,165.0,0.5802776537048564,2021.0,38.78687483527571,-9.191580974722342,False
23239.0,  Betty Adkisson,female,1998-08-17 02:43:00,27.0,0.0,2.0,0.0,5.0,21072.0,3666.0,13.0,1169.0,928.0,407.0,1318.0,691.0,1280.0,474.0,436.0,290.0,0.2110965746363129,2021.0,38.75758248836331,-9.155697105979716,True
23240.0,Keith Sprinkel,male,1957-02-06 17:37:00,69.0,1.0,1.0,0.0,1.0,7363.0,8297.0,15.0,261.0,293.0,368.0,886.0,986.0,77.0,357.0,316.0,23.0,0.9779245524062679,2019.0,38.73620826710857,-9.11863647527341,False
23241.0,Enrique Hammond,male,1992-08-29 15:06:00,33.0,2.0,0.0,2.0,2.0,9201.0,161.0,10.0,179.0,113.0,931.0,729.0,52.0,660.0,94.0,129.0,18.0,0.5107534675859654,2013.0,38.746912045704526,-9.15612287991701,False
23242.0,  Mary Rogers,female,1971-10-27 19:20:00,54.0,1.0,1.0,1.0,3.0,37511.0,3464.0,17.0,428.0,781.0,421.0,1313.0,1470.0,507.0,464.0,525.0,203.0,0.8551496594717642,2011.0,38.74233320481077,-9.14035052405456,True
23243.0,  John Hendriks,male,1961-10-06 07:51:00,64.0,1.0,0.0,1.0,4.0,39047.0,2809.0,11.0,480.0,908.0,795.0,841.0,1473.0,1643.0,93.0,466.0,216.0,0.121980545874121,2002.0,38.74302665037982,-9.155750656858263,True
23244.0,  Max Safford,male,1945-08-25 22:35:00,80.0,2.0,1.0,2.0,4.0,5710.0,1420.0,14.0,378.0,699.0,730.0,555.0,1012.0,930.0,336.0,208.0,260.0,0.5378489493529867,2021.0,38.751824503773165,-9.126816012405632,True
23245.0,  Damian Porter,male,1966-12-26 15:27:00,59.0,1.0,0.0,1.0,4.0,35368.0,3705.0,22.0,407.0,1067.0,502.0,1030.0,929.0,1169.0,371.0,447.0,187.0,0.6320067162180836,2014.0,38.742963597046895,-9.176030486839789,True
23246.0,  Elizabeth Orleans,female,1983-03-20 21:33:00,43.0,1.0,1.0,0.0,2.0,17755.0,333.0,15.0,1801.0,541.0,157.0,108.0,132.0,2237.5,16.0,387.0,149.0,0.1721399668234003,2013.0,38.73978063136099,-9.12239573272738,True
23247.0,  Eric Jardell,male,2000-07-19 06:32:00,25.0,2.0,0.0,1.0,6.0,38989.0,5210.0,12.0,998.0,906.0,1203.0,1326.0,444.0,911.0,390.0,472.0,241.0,0.0829347331997878,2028.0,38.78759239595195,-9.175096115800022,True
23249.0,  Paula Pitt,female,1971-12-30 07:04:00,54.0,1.0,1.0,0.0,2.0,19513.0,1530.0,7.0,619.0,171.0,53.0,682.0,722.0,227.0,72.0,615.0,204.0,0.1115665415296346,2017.0,38.74835647347795,-9.14014889513986,True
23250.0,Denice Gillispie,female,1943-04-13 04:20:00,83.0,1.0,0.0,2.5,1.0,12633.0,8297.0,22.0,126.0,182.0,924.0,914.0,1479.0,39.0,736.0,345.0,73.0,0.2296620444710388,2019.0,38.73972015146179,-9.177047040598492,False
23252.0,Mary Rouse,female,2001-06-17 13:02:00,24.0,0.0,0.0,0.0,2.0,8931.0,4965.0,21.0,62.0,241.0,941.0,445.0,282.0,227.0,331.0,86.0,30.0,0.4940901119093961,2029.0,38.74544785022199,-9.157921127767125,False
23253.0,Cecil Martin,male,1941-08-29 11:36:00,84.0,0.0,1.0,1.0,4.0,17055.0,3214.0,16.0,81.0,507.0,663.0,510.0,678.0,725.0,69.0,399.0,184.0,0.8939882105374681,2021.0,38.81081734956457,-9.180635898043048,False
23254.0,Clyde Tauras,male,1953-05-15 04:16:00,73.0,2.0,2.0,2.5,2.0,2732.0,504.0,11.0,368.0,340.0,299.0,988.0,1209.0,401.0,358.0,626.0,68.0,0.4846014867089891,2012.0,38.7841975045429,-9.18041199409898,True
23255.0,  James Brockway,male,1983-03-19 18:27:00,43.0,2.0,1.0,1.0,4.0,2452.0,181.0,9.0,1409.0,544.0,122.0,146.0,511.0,2237.5,155.0,563.0,190.0,0.1377548867752994,2016.0,38.78068648126372,-9.088422920127655,True
23256.0,  Kurt Santiago,male,1971-01-04 04:49:00,55.0,1.0,1.0,1.0,1.0,6014.0,2290.0,14.0,2074.0,419.0,312.0,39.0,511.0,846.0,229.0,350.0,74.0,0.3038475440249988,2015.0,38.74154428388576,-9.157984014358508,True
23257.0,  Dianne Leandro,female,1981-06-24 15:10:00,44.0,1.0,0.0,1.0,5.0,37352.0,1906.0,22.0,166.0,543.0,710.0,1176.0,1311.0,1520.0,736.0,182.0,213.0,0.8388046695797062,2009.0,38.74241381061708,-9.145784930236175,True
23258.0,Mary Mcintyre,female,1950-02-21 20:33:00,76.0,1.0,1.0,0.0,4.0,8426.0,10.0,22.0,417.0,130.0,169.0,494.0,294.0,891.0,42.0,179.0,94.0,0.891076384728691,2016.0,38.71174187773891,-9.141697686453792,True
23259.0,Christopher Gallagher,male,1941-11-28 12:21:00,84.0,1.0,0.0,0.0,5.0,15096.0,485.0,9.0,621.0,418.0,542.0,342.0,550.0,1150.0,348.0,252.0,130.0,0.8048976817513689,2018.0,38.81333077068459,-9.136564577873912,False
23260.0,Lael Riddle,female,1998-04-16 03:56:00,28.0,0.0,1.0,1.0,4.0,8454.0,990.0,20.0,42.0,239.0,243.0,470.0,93.0,932.0,387.0,367.0,76.0,0.5195109741071484,2026.0,38.721203901041974,-9.144704913234362,True
23261.0,Cynthia Roberts,female,1960-10-09 02:32:00,65.0,1.0,1.0,2.5,5.0,31644.0,1984.0,19.0,439.0,645.0,391.0,716.0,465.0,5.0,251.0,387.0,20.0,0.3254838743399679,2015.0,38.73085490760517,-9.184654728759964,False
23262.0,  Judy Yoshizumi,female,1947-09-27 17:00:00,78.0,1.0,1.0,1.0,3.0,21303.0,3165.0,11.0,1862.0,337.0,455.0,46.0,175.0,855.0,186.0,310.0,82.0,0.1212058570717709,2020.0,38.77851167814332,-9.130417592514585,True
23264.0,Walter Slade,male,1956-11-04 20:08:00,69.0,1.0,1.0,1.0,3.0,6079.0,217.0,10.0,82.0,475.0,288.0,654.0,438.0,720.0,130.0,403.0,322.0,-0.1336278235840506,2018.0,38.74177178909237,-9.150125691093091,False
23265.0,  Max Kelly,male,1956-05-26 09:33:00,70.0,2.5,1.0,1.0,5.0,5560.0,1848.0,22.0,2056.0,393.0,461.0,9.0,91.0,653.0,183.0,360.0,67.0,0.1674123184086834,2017.0,38.755418174913075,-9.147597384587629,True
23266.0,  Keith Collins,male,1968-09-27 19:17:00,57.0,1.0,1.0,1.0,3.0,9945.0,1993.0,20.0,1814.0,373.0,451.0,51.0,72.0,1765.0,235.0,83.0,2.0,0.1581530684578515,2016.0,38.710502847013665,-9.126480148887184,True
23267.0,Meredith Dudley,female,1983-01-04 19:05:00,43.0,1.0,1.0,1.0,1.0,11168.0,8297.0,18.0,308.0,414.0,406.0,832.0,791.0,432.0,736.0,244.0,16.0,0.3103978728198798,2009.0,38.759741266670886,-9.17615010498684,False
23268.0,  James Cyrus,male,1979-03-17 13:25:00,47.0,2.0,0.0,1.0,2.0,7191.0,198.0,14.0,764.0,364.0,229.0,810.0,1158.0,431.0,95.0,233.0,139.0,0.1453571553948688,2008.0,38.76237130837172,-9.147918458718385,True
23269.0,  Laura Bundy,female,1987-05-21 00:41:00,39.0,1.0,0.0,1.0,4.0,39047.0,2934.0,8.0,176.0,587.0,693.0,1252.0,1296.0,804.0,400.0,314.0,287.0,-0.0977624242510528,2015.0,38.785025731076296,-9.13757013643694,True
23270.0,  Marcos Robertson,male,1984-02-25 09:11:00,42.0,2.5,2.0,2.5,3.0,29011.0,4625.0,9.0,781.0,998.0,1158.0,1546.0,1337.0,798.0,309.0,243.0,189.0,0.2226925628893793,2009.0,38.76600178581858,-9.192757568309194,True
23271.0,  Edwin Minteer,male,1942-03-19 13:13:00,84.0,0.0,0.0,1.0,2.0,11122.0,1183.0,8.0,184.0,85.0,483.0,1420.0,896.0,598.0,356.0,308.0,158.0,0.2394492208095545,2012.0,38.76630214718824,-9.17197406619776,True
23272.0,Julie Wright,female,1942-03-07 18:51:00,84.0,0.0,0.0,0.0,7.0,20652.0,1178.0,12.0,25.0,739.0,331.0,512.0,1495.0,104.0,287.0,70.0,117.0,0.6985704249790907,2018.0,38.72812167823146,-9.189382864689623,False
23273.0,  James Morris,male,1954-01-02 09:01:00,72.0,0.0,1.0,0.0,2.0,27471.0,30.0,6.0,435.0,213.0,285.0,778.0,780.0,1185.0,166.0,148.0,23.0,0.1930312837366141,2015.0,38.7496253789929,-9.139011510434011,True
23274.0,  Steve Ramsey,male,1970-03-23 05:50:00,56.0,0.0,1.0,0.0,1.0,9086.0,962.0,8.0,765.0,92.0,294.0,807.0,1022.0,1008.0,9.0,513.0,193.0,0.2566013550605459,2009.0,38.73706616520432,-9.164312628910436,True
23275.0,Brian Brewer,male,1987-06-12 03:41:00,38.0,0.0,1.0,1.0,4.0,5887.0,397.0,19.0,714.0,188.0,191.0,884.0,204.0,327.0,142.0,55.0,59.0,0.4755096748749564,2006.0,38.74801992934023,-9.165862165877058,True
23276.0,  Marilyn Anderson,female,1992-11-08 01:29:00,33.0,1.0,0.0,0.0,1.0,30759.0,667.0,9.0,540.0,308.0,51.0,874.0,508.0,763.0,234.0,366.0,197.0,0.0588771812369624,2016.0,38.76524642609992,-9.143852337229944,True
23277.0,  William Trilling,male,1986-06-12 00:34:00,39.0,2.0,1.0,1.0,4.0,39047.0,4983.0,14.0,264.0,496.0,986.0,1044.0,1259.0,1142.0,291.0,210.0,150.0,0.264984063514643,2005.0,38.7272754953472,-9.144220826250768,True
23278.0,  Angela Mixson,female,1991-02-11 05:51:00,35.0,2.5,2.5,1.0,3.0,23007.0,3912.0,11.0,605.0,667.0,1829.0,1313.0,1546.0,686.0,406.0,337.0,245.0,0.0407786342150855,2009.0,38.75910914952615,-9.123767872760126,True
23279.0,Alva Wolfe,male,1974-01-08 10:43:00,52.0,1.0,0.0,1.0,1.0,10138.0,7778.0,13.0,225.0,635.0,483.0,1019.0,91.0,238.0,736.0,281.0,151.0,0.302718048659462,2021.0,38.74076494141,-9.169625396084562,False
23280.0,  Denise Sutton,female,1958-04-01 10:46:00,68.0,1.0,1.0,0.0,3.0,11147.0,1888.0,9.0,2290.125,382.0,403.0,53.0,9.0,46.0,210.0,146.0,47.0,0.1702743386445568,2013.0,38.77550163113219,-9.138234070019138,True
23281.0,  Margaret Petty,female,1987-07-16 09:39:00,38.0,2.5,2.5,0.0,4.0,6715.0,5062.0,12.0,1491.0,392.0,1305.0,1657.0,393.0,1120.0,407.0,392.0,406.0,0.0545060956997782,2007.0,38.76740355556842,-9.1525751348343,True
23283.0,  Harold Fitzgerald,male,1970-02-25 20:52:00,56.0,1.0,1.0,1.0,5.0,39047.0,3515.0,7.0,243.0,1009.0,574.0,385.0,371.0,834.0,415.0,402.0,159.0,0.6104028607683651,2007.0,38.741379281351016,-9.134669739163614,True
23284.0,Carmen Wilson,female,1944-09-10 22:20:00,81.0,1.0,0.0,1.0,5.0,4524.0,2967.0,14.0,471.0,514.0,145.0,906.0,769.0,758.0,169.0,140.0,203.0,0.1975937279582288,2021.0,38.79983965558041,-9.211724014077236,False
23285.0,  Harold Hopper,male,1979-12-04 23:59:00,46.0,0.0,2.0,2.5,2.0,12959.0,866.0,10.0,1630.0,811.0,164.0,110.0,72.0,1562.0,22.0,162.0,100.0,0.0397896250423778,2016.0,38.75066630743571,-9.09277948415874,True
23286.0,Amy Anderson,female,1958-05-16 04:09:00,68.0,1.0,0.0,1.0,5.0,5692.0,813.0,14.0,23.0,98.0,132.0,758.0,248.0,301.0,106.0,254.0,41.0,0.8300990199349096,2008.0,38.72708127897589,-9.127249085067149,True
23287.0,  Lucille Sutherland,female,1968-04-04 05:43:00,58.0,1.0,2.0,1.0,3.0,16262.0,2689.0,14.0,1882.0,528.0,440.0,729.0,112.0,282.0,178.0,272.0,77.0,0.0125695636368206,2012.0,38.73970918787917,-9.150565384910754,True
23288.0,Richard Short,male,1990-01-19 14:08:00,36.0,0.0,0.0,2.0,2.0,14296.0,6926.0,21.0,48.0,776.0,1326.0,722.0,851.0,309.0,736.0,335.0,2.0,0.2819311093935589,2016.0,38.72105392249288,-9.182415103066264,False
23290.0,  Leonardo Risley,male,1947-04-20 01:58:00,79.0,1.0,1.0,0.0,4.0,39047.0,618.0,12.0,256.0,713.0,580.0,1375.0,987.0,1452.0,263.0,464.0,226.0,0.4013338773526332,2014.0,38.71365272606363,-9.16246160808428,True
23291.0,Aurora Anderson,female,1952-05-29 04:48:00,74.0,1.0,1.0,0.0,7.0,18805.0,1224.0,10.0,760.0,171.0,946.0,435.0,882.0,683.0,587.0,2.0,296.0,0.3974197773430488,2021.0,38.78839761287798,-9.130110620597746,False
23292.0,Daniel Wada,male,1974-12-24 16:44:00,51.0,1.0,1.0,1.0,5.0,19231.0,452.0,17.0,719.0,319.0,353.0,555.0,249.0,768.0,121.0,442.0,78.0,0.0450816283625047,2021.0,38.75428897055475,-9.15543266677274,False
23293.0,Rebecca Webb,female,2000-12-27 13:56:00,25.0,0.0,0.0,0.0,2.0,9992.0,896.0,19.0,182.0,312.0,1698.0,76.0,88.0,247.0,291.0,178.0,40.0,0.7427233184303633,2018.0,38.75849944981798,-9.158512419155906,False
23294.0,Viola Mikula,female,1985-07-06 21:45:00,40.0,0.0,0.0,0.0,1.0,6572.0,1470.0,21.0,373.0,579.0,1664.0,1015.0,764.0,104.0,736.0,393.0,189.0,0.3886864858218379,2019.0,38.77136650855959,-9.1908740384494,False
23295.0,Lyle Takaki,male,1991-04-03 00:26:00,35.0,2.0,1.0,2.0,2.0,9441.0,107.0,10.0,269.0,228.0,738.0,513.0,86.0,753.0,136.0,291.0,80.0,0.5818232456607243,2021.0,38.74798153306364,-9.156245694665133,False
23296.0,  Linda Lowe,female,1943-06-18 16:02:00,82.0,1.0,2.0,1.0,4.0,39047.0,80.0,12.0,224.0,576.0,613.0,1353.0,1660.0,2224.0,190.0,290.0,342.0,0.1045151975098989,2010.0,38.73154447554434,-9.12489031638946,True
23297.0,John Moore,male,2001-06-15 15:47:00,24.0,0.0,0.0,0.0,2.0,12302.0,1470.0,22.0,195.0,202.0,1069.0,353.0,100.0,136.0,281.0,218.0,61.0,0.3219113378955953,2029.0,38.72383378123459,-9.16645821674329,False
23298.0,Darla Mcnair,female,1975-03-16 15:16:00,51.0,1.0,1.0,1.0,2.0,39047.0,600.0,9.0,1327.0,476.0,248.0,543.0,456.0,645.0,521.0,263.0,41.0,0.3429191273592062,2014.0,38.74541034045705,-9.126422931579446,False
23299.0,Jerry Plowman,male,1992-06-29 15:45:00,33.0,2.5,1.0,2.0,1.0,8288.0,1978.0,10.0,126.0,150.0,479.0,588.0,64.0,623.0,56.0,309.0,79.0,-0.1497587717606991,2020.0,38.7472650187507,-9.15751203867389,False
23300.0,Leticia Anglemyer,female,1942-05-19 00:00:00,84.0,0.0,1.0,1.0,3.0,14401.0,173.0,18.0,1178.0,89.0,160.0,426.0,90.0,243.0,14.0,112.0,33.0,0.6766823951740205,2014.0,38.766617655927625,-9.16840422529882,False
23302.0,  Anne Palmer,female,1969-01-15 18:43:00,57.0,1.0,1.0,0.0,2.0,14637.0,855.0,12.0,920.0,284.0,90.0,1240.0,731.0,528.0,223.0,569.0,91.0,0.1589568558013017,2006.0,38.745220694644225,-9.156345584519803,True
23303.0,  Judith Crazier,female,1970-01-12 12:36:00,56.0,1.0,1.0,0.0,3.0,2598.0,1470.0,10.0,2290.125,438.0,260.0,697.0,67.0,2.0,149.0,327.0,70.0,0.064601772054865,2017.0,38.74684034563928,-9.167093035397908,True
23304.0,  Teresa Olson,female,1967-06-04 04:16:00,59.0,1.0,2.0,1.0,1.0,10517.0,700.0,8.0,1536.0,656.0,70.0,33.0,76.0,1977.0,42.0,287.0,125.0,0.1681300017299057,2015.0,38.783298074240854,-9.10135156334338,True
23305.0,Thomas Garvin,male,1956-08-23 19:16:00,69.0,1.0,0.0,0.0,4.0,14322.0,428.0,23.0,342.0,226.0,182.0,494.0,180.0,505.0,334.0,388.0,75.0,0.7528199976744309,2009.0,38.76028584333482,-9.16285075687692,True
23306.0,  Cristina Murphy,female,1950-12-10 18:23:00,75.0,1.0,1.0,1.0,4.0,3315.0,5178.0,23.0,389.0,934.0,605.0,957.0,1055.0,1746.0,353.0,302.0,347.0,0.3708738726502998,2013.0,38.77392318586493,-9.120928103087902,True
23307.0,Melanie Nuno,female,1965-06-13 19:29:00,60.0,1.0,2.0,1.0,6.0,8273.0,4343.0,14.0,174.0,230.0,1039.0,1279.0,397.0,426.0,2.0,412.0,162.0,0.2260436424890055,2019.0,38.80765176564509,-9.155363935743011,False
23308.0,  Gretchen Brooks,female,1973-04-25 08:19:00,53.0,1.0,1.0,1.0,7.0,3675.0,2317.0,8.0,2081.0,389.0,716.0,100.0,214.0,511.0,167.0,158.0,130.0,0.1182028385012272,2014.0,38.750787106454794,-9.14802689542334,True
23310.0,  Lucinda Perretta,female,1948-05-16 20:44:00,78.0,1.0,1.0,0.0,4.0,10308.0,772.0,12.0,1594.0,528.0,263.0,36.0,103.0,1877.0,87.0,394.0,165.0,0.1771042135357532,2009.0,38.73947082543933,-9.094099659024806,True
23312.0,  Michael Quinones,male,1955-01-03 12:59:00,71.0,0.0,0.0,0.0,1.0,19216.0,1079.0,7.0,773.0,285.0,63.0,1012.0,369.0,1378.0,736.0,570.0,167.0,0.1866118101066162,2009.0,38.752824462933006,-9.1676727259993,True
23313.0,James Berthiaume,male,1968-07-27 15:07:00,57.0,1.0,1.0,0.0,6.0,34468.0,2536.0,22.0,936.0,147.0,555.0,355.0,56.0,320.0,95.0,364.0,109.0,0.4171206332440515,2014.0,38.70485274736379,-9.104675075825744,False
23314.0,Linda Lee,female,1993-12-17 14:25:00,32.0,2.0,1.0,2.0,3.0,10566.0,226.0,10.0,232.0,42.0,761.0,531.0,285.0,380.0,102.0,208.0,87.0,0.5214824019539949,2016.0,38.747430266916794,-9.15719339078029,False
23315.0,  Ricardo Whipple,male,1959-05-01 09:00:00,67.0,1.0,0.0,1.0,3.0,39047.0,1117.0,8.0,365.0,581.0,727.0,1154.0,632.0,1395.0,225.0,316.0,203.0,0.1604797220925716,2010.0,38.76275712932376,-9.190578966645484,True
23317.0,  Mary Arce,female,1953-05-19 07:46:00,73.0,0.0,1.0,1.0,2.0,29311.0,401.0,14.0,718.0,300.0,256.0,425.0,592.0,957.0,151.0,439.0,147.0,0.0281108549059155,2015.0,38.752393825364386,-9.16223035599643,True
23319.0,Margery Mcgill,female,1997-05-02 22:16:00,29.0,2.0,0.0,2.0,2.0,8892.0,1128.0,11.0,237.0,256.0,506.0,449.0,510.0,51.0,66.0,221.0,11.0,0.8217501740782063,2019.0,38.7482462657461,-9.15600493637201,False
23320.0,Richard Conkle,male,1974-02-08 07:29:00,52.0,0.0,1.0,0.0,3.0,10933.0,233.0,11.0,231.0,84.0,118.0,878.0,405.0,431.0,52.0,148.0,9.0,0.5805791660656838,2012.0,38.746784431494866,-9.153508267316122,True
23321.0,  Clarence Jost,male,1974-01-25 16:55:00,52.0,0.0,0.0,0.0,3.0,10137.0,149.0,8.0,184.0,428.0,184.0,830.0,973.0,821.0,32.0,399.0,219.0,0.2293666145707986,2013.0,38.761255885320814,-9.138450484273733,True
23322.0,  Keith Castillo,male,1943-02-01 03:32:00,83.0,1.0,1.0,0.0,1.0,22764.0,755.0,7.0,392.0,318.0,376.0,802.0,826.0,1100.0,181.0,122.0,172.0,0.1454208803980384,2012.0,38.75907394732131,-9.146840927016124,True
23323.0,  Kenneth Dahl,male,1982-11-04 18:42:00,43.0,1.0,1.0,1.0,2.0,15520.0,775.0,9.0,1381.0,298.0,78.0,673.0,1142.0,644.0,192.0,508.0,105.0,0.2125533394745548,2014.0,38.73861487564994,-9.16712601657198,True
23324.0,  Jean Thomas,female,1982-05-19 10:04:00,44.0,2.5,2.0,0.0,4.0,32437.0,3560.0,8.0,1346.0,1078.0,1827.0,1795.0,875.0,896.0,559.0,164.0,329.0,0.2159752578603753,2018.0,38.74714234562003,-9.153222202076629,True
23325.0,Betty Pritchard,female,1983-11-15 18:16:00,42.0,0.0,1.0,0.0,5.0,9242.0,552.0,12.0,501.0,749.0,209.0,443.0,22.0,686.0,126.0,316.0,226.0,-0.0396536584062197,2021.0,38.75633708377774,-9.163699675765503,False
23326.0,Charles Bunn,male,1947-12-24 18:21:00,78.0,1.0,0.0,1.0,4.0,14514.0,401.0,14.0,416.0,288.0,105.0,392.0,312.0,275.0,307.0,151.0,47.0,0.5166727334319894,2017.0,38.74271338963894,-9.116929310316108,True
23327.0,  Christine Mitchell,female,1986-05-31 17:24:00,40.0,1.0,0.0,0.0,3.0,9065.0,264.0,8.0,2290.125,428.0,161.0,193.0,121.0,2237.5,25.0,390.0,79.0,0.1060707577175136,2014.0,38.793178380192,-9.123965373522864,True
23328.0,  Paul Stowell,male,2001-02-23 06:15:00,25.0,0.0,1.0,0.0,2.0,14615.0,1106.0,7.0,551.0,415.0,297.0,887.0,446.0,1058.0,299.0,509.0,159.0,-0.1232023956686814,2029.0,38.7410304103585,-9.166008542973865,True
23330.0,  Clarence Girouard,male,1978-08-16 15:43:00,47.0,1.0,1.0,1.0,4.0,39047.0,719.0,7.0,298.0,628.0,420.0,1270.0,983.0,298.0,736.0,517.0,133.0,0.6915757214851936,2012.0,38.72980624551074,-9.172244429192002,True
23331.0,  Frances Dooley,female,1975-02-14 02:24:00,51.0,2.5,2.0,1.0,6.0,23802.0,5113.0,10.0,95.0,811.0,927.0,1043.0,1047.0,1098.0,456.0,390.0,424.5,0.0603673089883424,2017.0,38.721774348210936,-9.134544996184646,True
23334.0,Lupe Bruning,female,1997-02-01 03:58:00,29.0,2.0,0.0,2.0,3.0,8825.0,943.0,7.0,146.0,187.0,701.0,684.0,143.0,382.0,136.0,245.0,16.0,0.9779245524062679,2021.0,38.746839649222885,-9.157540572591689,False
